uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotID,subplotID,endDate,boutNumber,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy
"8b3afef4-ec0a-45de-bb18-f94302ec8b33","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",26.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"1cffb3b1-c752-43b1-9cb5-d7475a11320c","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",1.00,,,"Woody","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"0a046a31-730f-4be6-9fca-eb1343900305","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",3.00,,,"Woody","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"31b8e096-f4f8-448a-b28b-2aa63efd1051","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MIRE","Mitchella repens L.","species","Rubiaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"fab14a0e-3e1f-4829-812e-adc7c09d6b76","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PRSES","Prunus serotina Ehrh. var. serotina","variety","Rosaceae","N",,,,,,,,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"13518f45-5fd3-445f-a268-a19c3fbce9f4","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VIOLA","Viola sp.","genus","Violaceae","UNK",,"Seeding",,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"ece5300a-263b-4328-b303-271d57f668c8","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"7a18e33d-58cb-4998-95e3-0d445239fbca","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PRSES","Prunus serotina Ehrh. var. serotina","variety","Rosaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"38d50785-7e35-4b47-b6d3-1ead290b8fcd","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",11.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"09cc5e82-baf9-487b-9aae-b5bba2616a09","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",5.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"b93d872b-1aad-421a-ada9-d073e50bc574","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"83c5d565-e31b-45eb-a686-507b18027aa1","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PIST","Pinus strobus L.","species","Pinaceae","N",,,,,,,2.00,"Y",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"8ee0dd6a-e01f-4a80-a727-1f08e88fc748","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PRSES","Prunus serotina Ehrh. var. serotina","variety","Rosaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"640faa99-34d0-4c3b-84e0-806d98583593","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOMO2","Lonicera morrowii A. Gray","species","Caprifoliaceae","I",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"0a11fd3b-898f-4247-9afb-9ce117cb1bfe","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",88.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"8dd92043-f251-4c63-a962-c8cc90472dec","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","RUBUS","Rubus sp.","genus","Rosaceae","UNK",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"5a170eb9-f38b-4a57-b6cc-c789389b36e2","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"531c9689-a268-4110-890f-b599f16edf05","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",10.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"e1c4a671-0823-44f7-bd86-c16ba6efe33f","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"97b95521-9a71-4dc9-813e-61dafd872dc3","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PIST","Pinus strobus L.","species","Pinaceae","N",,,,,,,6.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"b421aacf-864e-4e00-a73e-27f68584ca5d","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",98.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"ba028ffd-c5da-4aaa-aec6-8322c085bb78","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",1.00,,,"Woody","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"4e97e031-b4a3-4cf1-ab06-7a6a2eff73fa","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",5.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"d6b5e2dd-2aea-4809-bdf5-ea3729836e8c","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",98.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"72937308-871c-4a01-9ea6-09fd5cce2799","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"da2da48e-6fe9-492d-8df2-a70d1079bb0d","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MACA4","Maianthemum canadense Desf.","species","Liliaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"bff34733-a698-4542-b26d-02e7759d09e9","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",1.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"d8254a6d-5457-41a7-85a9-fdf40835a767","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"cfecb6e2-987d-4d44-a754-f57975babd97","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",4.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"16635b04-cdb8-4992-afce-ffd9da823d25","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"2bc6de92-7be8-497a-a0c1-d403e8d63141","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",99.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"2345d352-8ce0-4cac-bc62-2f5d932fdeb5","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PHVI","Phacelia viscida (Benth. ex Lindl.) Torr.","species","Hydrophyllaceae","N","aff. species",,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"90664623-91ac-4d84-b03d-ec30f09487eb","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BETUL","Betula sp.","genus","Betulaceae","UNK",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"d28a9305-038e-4c11-a59e-18ee2411122f","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PIST","Pinus strobus L.","species","Pinaceae","N",,,,,,,1.00,"Y",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"14977684-9824-449a-9148-596248a4f915","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PRSES","Prunus serotina Ehrh. var. serotina","variety","Rosaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"287c27fb-10b0-4c6a-8d78-8600433f5acf","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","RUIDI","Rubus idaeus L. ssp. idaeus","subspecies","Rosaceae","I",,,,,,,4.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"02342c3e-192a-4eda-b78b-b3a343e37e27","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DRYOP","Dryopteris sp.","genus","Dryopteridaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"da064ca8-b2dc-4bf3-a880-96afc5906dde","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ARALI","Aralia sp.","genus","Araliaceae","UNK",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"ef52a7ac-812f-405b-a47e-ba6bb5859f45","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"cc312c24-4994-433c-8b54-5e596f800288","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",98.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"7e2e1300-7df0-4582-a001-6bd61534db83","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"a094965e-0f16-47e0-8dd2-f5e1569c1a43","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"otherNonVascular",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"79348a4d-d573-41bb-956b-4248764e5e15","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TORAR","Toxicodendron radicans (L.) Kuntze ssp. radicans","subspecies","Anacardiaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"e6fb081c-3cee-4a7b-b1bb-f572feeb651f","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LOMO2","Lonicera morrowii A. Gray","species","Caprifoliaceae","I",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"fa14da23-df15-4092-8c3e-ed1cf14ec061","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","40.3.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MIRE","Mitchella repens L.","species","Rubiaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"4f7a02ac-e2bd-4a50-9435-cca2e6a3c121","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"043a2c53-30ae-4974-bba3-590b0b5beb51","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MEVI","Medeola virginiana L.","species","Liliaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"f30b6159-3025-43ad-92ad-c2561c13a498","HARV_018.basePlot.div","D01","HARV",42.432284,-72.232047,"WGS84",20.19,227.8,0.3,"HARV_018","41.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",,,,,,,2.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"ff00d838-40b0-4bf9-86aa-3da7340f5a98","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"4a18e8a7-22a4-4aed-b8b5-40a2d4fefb78","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.1.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","MIRE","Mitchella repens L.","species","Rubiaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"48957f54-41c4-4b50-b912-da76ba90947e","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","32.2.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",1.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"ffb4b012-f6ab-45ac-9927-90ccf8815688","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",3.00,,,"Woody","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"2428e3af-d350-4862-a5a4-328c0cb35fd1","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"f90dea46-701c-412b-baef-4469203e96a0","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BETUL","Betula sp.","genus","Betulaceae","UNK",,"Seeding",,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"20f61765-ba11-4635-9576-57c1d819de81","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",10.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"5455438d-54fb-498f-8ba3-776954e8d6b8","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",98.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"b9fb3240-09fa-4a2f-ae9e-147e5c46c3a0","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",1.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"a943cae6-4a90-4bd1-8934-c7dea754ba47","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",97.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"c9f6dcab-aca2-4bed-9271-a982d3f04396","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.4.1","2017-07-04",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","RUBUS","Rubus sp.","genus","Rosaceae","UNK",,"Seeding",,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"73bcbc34-6984-4eb9-a418-fab2e810ece8","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.1.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",4.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
"83ad6049-3162-43c7-9fa0-07147a57aeac","HARV_030.basePlot.div","D01","HARV",42.423052,-72.218962,"WGS84",20.15,171.3,0.2,"HARV_030","31.4.1","2017-07-04",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",3.00,,,"Woody","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","jRr6tAEXvh/2EP2nqxILjbvMaL6VMLwf"
